interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source
936,2389,2021-08-14,40.209472,24.220528,interval_coordinate
937,2390,2021-06-15,39.805972,25.291611,interval_coordinate
938,2390,2021-08-15,40.214025,24.221486,interval_coordinate
939,2391,2021-06-15,39.802667,25.295722,interval_coordinate
940,2391,2021-08-15,40.215181,24.222433,interval_coordinate
941,2392,2021-06-16,39.800278,25.296778,interval_coordinate
942,2392,2021-08-15,40.219372,24.221078,interval_coordinate
943,2392,2024-11-04,40.219,24.221528,interval_coordinate
944,2393,2021-06-18,40.006556,25.391639,interval_coordinate
945,2393,2021-08-15,40.220078,24.220572,interval_coordinate
946,2394,2021-06-18,40.005361,25.401361,interval_coordinate
947,2394,2021-08-15,40.223422,24.217858,interval_coordinate
948,2394,2024-11-09,40.223278,24.217917,interval_coordinate
949,2395,2021-06-18,40.008778,25.406528,interval_coordinate
950,2395,2021-08-15,40.225064,24.215658,interval_coordinate
951,2396,2021-06-18,40.011583,25.411306,interval_coordinate
952,2396,2021-08-15,40.228467,24.210019,interval_coordinate
953,2396,2024-11-04,40.228333,24.210833,interval_coordinate
954,2397,2021-06-19,40.019472,25.415889,interval_coordinate
955,2397,2021-08-16,40.229194,24.209247,interval_coordinate
956,2398,2021-06-19,40.025,25.422556,interval_coordinate
957,2398,2021-08-16,40.231175,24.207656,interval_coordinate
958,2399,2021-06-19,40.031028,25.433417,interval_coordinate
959,2399,2021-08-16,40.232169,24.206406,interval_coordinate
960,2400,2021-06-20,39.94125,25.294056,interval_coordinate
961,2401,2021-06-20,39.94225,25.297361,interval_coordinate
962,2401,2021-08-16,40.247533,24.187725,interval_coordinate
963,2402,2021-06-20,39.945833,25.301972,interval_coordinate
964,2402,2021-08-16,40.250386,24.184947,interval_coordinate
965,2403,2021-06-20,39.952778,25.306583,interval_coordinate
966,2404,2021-06-20,39.947167,25.304167,interval_coordinate
967,2405,2021-06-20,39.961472,25.315528,interval_coordinate
968,2406,2021-06-20,39.963722,25.31525,interval_coordinate
969,2407,2021-06-20,39.958417,25.312667,interval_coordinate
970,2408,2021-06-20,39.954833,25.283778,interval_coordinate
971,2409,2021-06-20,39.956278,25.308444,interval_coordinate
972,2409,2021-08-18,40.281011,24.161647,interval_coordinate
973,2410,2021-06-21,39.956333,25.307556,interval_coordinate
974,2411,2021-06-21,39.956111,25.305667,interval_coordinate
975,2412,2021-06-22,39.984888,25.352375,interval_coordinate
976,2412,2021-08-19,40.284172,24.152156,interval_coordinate
977,2413,2021-06-22,40.031306,25.445583,interval_coordinate
978,2413,2021-08-19,40.285406,24.148011,interval_coordinate
979,2414,2021-06-22,40.025306,25.444167,interval_coordinate
980,2414,2021-08-21,40.285556,24.135556,interval_coordinate
981,2414,2024-11-03,40.285639,24.135917,interval_coordinate
982,2415,2021-06-22,40.021861,25.439444,interval_coordinate
983,2415,2021-08-22,40.286833,24.129028,interval_coordinate
984,2416,2021-06-22,39.9765,25.336972,interval_coordinate
985,2417,2021-06-23,40.008639,25.438861,interval_coordinate
986,2417,2021-08-23,40.289225,24.116733,interval_coordinate
987,2418,2021-06-24,39.902222,25.0665,interval_coordinate
988,2418,2021-08-23,40.288389,24.099389,interval_coordinate
989,2419,2021-06-24,39.90575,25.066611,interval_coordinate
990,2419,2021-08-24,40.287917,24.085833,interval_coordinate
991,2420,2021-06-24,39.909528,25.068583,interval_coordinate
992,2420,2021-08-25,40.290056,24.077694,interval_coordinate
993,2420,2024-11-03,40.290083,24.077722,interval_coordinate
994,2421,2021-06-24,39.911222,25.06975,interval_coordinate
995,2421,2021-08-25,40.292472,24.070944,interval_coordinate
996,2421,2021-09-05,40.292472,24.070944,interval_coordinate
997,2422,2021-06-24,39.912722,25.070611,interval_coordinate
998,2423,2021-06-25,39.982806,25.344056,interval_coordinate
999,2424,2021-06-25,39.991972,25.354611,interval_coordinate
1000,2425,2021-06-25,39.997972,25.3675,interval_coordinate
1001,2425,2021-08-27,40.287622,24.268267,interval_coordinate
1002,2426,2021-06-25,39.99975,25.367583,interval_coordinate
1003,2426,2021-08-27,40.304611,24.250056,interval_coordinate
1004,2427,2021-06-25,40.008972,25.371444,interval_coordinate
1005,2427,2021-08-27,40.30225,24.250222,interval_coordinate
1006,2427,2024-11-28,40.302333,24.250417,interval_coordinate
1007,2428,2021-06-25,40.020139,25.373917,interval_coordinate
1008,2428,2021-08-29,40.316639,24.233806,interval_coordinate
1009,2429,2021-06-25,40.019306,25.378333,interval_coordinate
1010,2429,2021-08-29,40.318083,24.229389,interval_coordinate
1011,2429,2021-09-15,40.318083,24.229389,interval_coordinate
1012,2429,2024-11-28,40.318111,24.229306,interval_coordinate
1013,2430,2021-06-27,39.79625,25.300056,interval_coordinate
1014,2430,2021-08-30,40.337611,24.190194,interval_coordinate
1015,2430,2024-11-24,40.337611,24.190278,interval_coordinate
1016,2431,2021-06-27,39.7895,25.319861,interval_coordinate
1017,2431,2021-09-05,40.294175,24.055264,interval_coordinate
1018,2431,2024-11-05,40.293972,24.054583,interval_coordinate
1019,2432,2021-06-27,39.788528,25.323083,interval_coordinate
1020,2432,2021-09-05,40.2934,24.052217,interval_coordinate
1021,2433,2021-06-28,39.786306,25.354833,interval_coordinate
1022,2433,2021-09-05,40.292503,24.048767,interval_coordinate
1023,2434,2021-06-29,39.807306,25.367861,interval_coordinate
1024,2434,2021-09-06,40.293417,24.038833,interval_coordinate
1025,2435,2021-06-29,39.789444,25.352,interval_coordinate
1026,2435,2021-09-06,40.298194,24.028833,interval_coordinate
1027,2435,2024-11-05,40.298361,24.028639,interval_coordinate
1028,2436,2021-06-30,39.810167,25.372306,interval_coordinate
1029,2437,2021-06-30,39.814917,25.368556,interval_coordinate
1030,2437,2021-09-06,40.302722,24.018556,interval_coordinate
1031,2438,2021-07-01,39.817306,25.366694,interval_coordinate
1032,2438,2021-09-06,40.31275,24.007306,interval_coordinate
1033,2438,2024-11-05,40.313139,24.006306,interval_coordinate
1034,2439,2021-07-02,39.813,25.292361,interval_coordinate
1035,2439,2021-09-07,40.317028,23.997111,interval_coordinate
1036,2440,2021-07-02,39.787306,25.327528,interval_coordinate
1037,2441,2021-07-03,39.786,25.33175,interval_coordinate
1038,2441,2021-09-07,40.3145,24.00225,interval_coordinate
1039,2442,2021-07-03,39.785028,25.334833,interval_coordinate
1040,2443,2021-07-03,39.830583,25.350583,interval_coordinate
1041,2443,2021-09-08,40.322806,23.989917,interval_coordinate
1042,2444,2021-07-03,39.829333,25.352389,interval_coordinate
1043,2444,2021-09-08,40.312111,23.964056,interval_coordinate
1044,2445,2021-07-03,39.826111,25.357611,interval_coordinate
1045,2445,2021-09-08,40.309972,23.958,interval_coordinate
1046,2446,2021-07-04,39.828278,25.353444,interval_coordinate
1047,2446,2021-09-08,40.308972,23.960806,interval_coordinate
1048,2447,2021-07-04,39.825,25.360028,interval_coordinate
1049,2447,2021-09-08,40.318333,23.964,interval_coordinate
1050,2448,2021-07-05,39.820944,25.364056,interval_coordinate
1051,2448,2021-09-08,40.311972,23.9565,interval_coordinate
1052,2449,2021-07-05,39.82325,25.362194,interval_coordinate
1053,2450,2021-07-05,39.818639,25.366306,interval_coordinate
1054,2451,2021-07-06,39.854667,25.352583,interval_coordinate
1055,2451,2021-09-09,40.308017,23.959119,interval_coordinate
1056,2452,2021-07-06,39.856861,25.355556,interval_coordinate
1057,2452,2021-09-09,40.308722,23.952522,interval_coordinate
1058,2453,2021-07-06,39.859056,25.352833,interval_coordinate
1059,2453,2021-09-09,40.310033,23.935719,interval_coordinate
1060,2454,2021-07-06,39.858556,25.353639,interval_coordinate
1061,2455,2021-07-07,39.861167,25.351472,interval_coordinate
1062,2455,2021-09-09,40.320164,23.911708,interval_coordinate
1063,2456,2021-07-07,39.863306,25.350611,interval_coordinate
1064,2457,2021-07-07,39.864028,25.347778,interval_coordinate
1065,2457,2021-09-09,40.319869,23.906931,interval_coordinate
1066,2458,2021-07-07,39.864194,25.346833,interval_coordinate
1067,2458,2021-09-09,40.322342,23.903742,interval_coordinate
1068,2459,2021-07-07,39.864278,25.345833,interval_coordinate
1069,2459,2021-09-09,40.323833,23.898528,interval_coordinate
1070,2460,2021-07-07,39.884389,25.351444,interval_coordinate
1071,2460,2021-09-09,40.327167,23.886556,interval_coordinate
1072,2461,2021-07-08,39.884667,25.356417,interval_coordinate
1073,2461,2021-09-09,40.327028,23.886194,interval_coordinate
1074,2462,2021-07-08,39.884472,25.359944,interval_coordinate
1075,2463,2021-07-08,39.783167,25.341667,interval_coordinate
1076,2463,2021-09-09,40.330292,23.885811,interval_coordinate
1077,2464,2021-07-08,39.782556,25.345639,interval_coordinate
1078,2464,2021-09-10,40.390111,24.010917,interval_coordinate
1079,2465,2021-07-13,39.782056,25.350639,interval_coordinate
1080,2465,2021-09-10,40.406944,24.028917,interval_coordinate
1081,2466,2021-07-13,39.783722,25.355333,interval_coordinate
1082,2466,2021-09-13,40.407083,24.029,interval_coordinate
1083,2466,2024-12-08,40.407167,24.02875,interval_coordinate
1084,2466,2025-03-07,40.407167,24.02875,interval_coordinate
1085,2467,2021-09-15,40.318861,24.224833,interval_coordinate
1086,2467,2021-11-04,40.318861,24.224833,interval_coordinate
1087,2468,2021-09-19,40.399917,24.032833,interval_coordinate
1088,2468,2024-12-10,40.400583,24.032361,interval_coordinate
1089,2469,2021-09-21,40.364139,24.093639,interval_coordinate
1090,2472,2021-09-23,40.379472,23.958417,interval_coordinate
1091,2473,2021-09-23,40.381278,23.959722,interval_coordinate
1092,2474,2021-09-27,40.393694,24.042278,interval_coordinate
1093,2474,2021-11-09,40.393694,24.042278,interval_coordinate
1094,2474,2024-12-13,40.393833,24.042139,interval_coordinate
1095,2475,2021-09-28,40.364056,24.085333,interval_coordinate
1096,2476,2021-09-28,40.364722,24.074528,interval_coordinate
1097,2476,2021-11-12,40.364722,24.074528,interval_coordinate
1098,2480,2021-11-04,40.35725,24.15475,interval_coordinate
1099,2488,2021-11-06,40.359556,24.117333,interval_coordinate
1100,2489,2021-11-08,40.354222,24.150139,interval_coordinate
1101,2490,2021-11-08,40.380389,24.054,interval_coordinate
1102,2493,2021-11-12,40.35975,24.103667,interval_coordinate
1103,2494,2021-11-13,40.364806,24.07975,interval_coordinate
1104,2495,2021-11-14,40.366139,24.071222,interval_coordinate
1105,2496,2021-11-15,40.368139,24.065778,interval_coordinate
1106,2496,2025-02-15,40.374056,24.061361,interval_coordinate
1107,2498,2021-11-19,40.371056,24.063778,interval_coordinate
1108,2499,2021-11-20,40.385944,24.047944,interval_coordinate
1109,2499,2024-12-14,40.386139,24.047889,interval_coordinate
1110,2501,2021-10-14,39.1395,23.431167,interval_coordinate
1111,2502,2021-10-14,39.139083,23.430333,interval_coordinate
1112,2503,2021-10-14,39.138778,23.429194,interval_coordinate
1113,2504,2021-10-14,39.137694,23.427333,interval_coordinate
1114,2506,2021-10-14,39.146389,23.398444,interval_coordinate
1115,2520,2021-10-17,39.149228,23.391969,interval_coordinate
1116,2521,2021-10-17,39.146239,23.392519,interval_coordinate
1117,2523,2021-10-17,39.144917,23.396639,interval_coordinate
1118,2529,2021-10-17,39.140667,23.434106,interval_coordinate
1119,2532,2021-10-18,39.158306,23.389472,interval_coordinate
1120,2533,2021-10-19,39.166083,23.399194,interval_coordinate
1121,2535,2021-10-24,39.175833,23.430444,interval_coordinate
1122,2538,2021-10-26,39.176028,23.432333,interval_coordinate
1123,2539,2021-10-27,39.17775,23.434639,interval_coordinate
1124,2540,2021-10-28,39.179667,23.44,interval_coordinate
1125,2565,2021-11-25,37.709972,26.696556,interval_coordinate
1126,3195,2022-03-08,36.667167,27.121139,interval_coordinate
1127,3312,2022-03-30,36.597611,27.871056,interval_coordinate
1128,3338,2022-04-10,36.268833,27.7095,interval_coordinate
1129,3612,2022-06-21,37.752111,20.945,interval_coordinate
1130,3613,2022-06-21,37.757833,20.941722,interval_coordinate
1131,3617,2022-06-21,37.806917,20.898361,interval_coordinate
1132,3631,2022-06-22,37.8625,20.739111,interval_coordinate
1133,3632,2022-06-22,37.861472,20.739889,interval_coordinate
1134,3634,2022-06-22,37.855,20.747889,interval_coordinate
1135,3635,2022-06-22,37.84575,20.786333,interval_coordinate
1136,3638,2022-06-22,37.832778,20.83525,interval_coordinate
1137,3639,2022-06-22,37.828278,20.844111,interval_coordinate
1138,3652,2022-06-23,37.679778,20.781694,interval_coordinate
1139,3655,2022-06-23,37.671194,20.797083,interval_coordinate
1140,3657,2022-06-23,37.670194,20.801944,interval_coordinate
1141,3662,2022-06-24,38.098778,20.543556,interval_coordinate
1142,3665,2022-06-24,38.091611,20.55925,interval_coordinate
1143,3670,2022-06-24,38.10525,20.580778,interval_coordinate
1144,3671,2022-06-24,38.105444,20.585472,interval_coordinate
1145,3673,2022-06-24,38.116028,20.602583,interval_coordinate
1146,3677,2022-06-24,38.098222,20.654639,interval_coordinate
1147,3678,2022-06-24,38.096472,20.65925,interval_coordinate
1148,3680,2022-06-24,38.09425,20.666917,interval_coordinate
1149,3682,2022-06-25,38.156,20.398778,interval_coordinate
1150,3685,2022-06-25,38.194972,20.343694,interval_coordinate
1151,3686,2022-06-25,38.204639,20.349861,interval_coordinate
1152,3687,2022-06-25,38.216444,20.3545,interval_coordinate
1153,3689,2022-06-25,38.222111,20.356944,interval_coordinate
1154,3690,2022-06-25,38.226056,20.358056,interval_coordinate
1155,3692,2022-06-25,38.229694,20.358333,interval_coordinate
1156,3694,2022-06-25,38.236806,20.357667,interval_coordinate
1157,3695,2022-06-25,38.256444,20.357028,interval_coordinate
1158,3698,2022-06-25,38.266306,20.376556,interval_coordinate
1159,3699,2022-06-25,38.267167,20.377556,interval_coordinate
1160,3712,2022-06-26,38.344472,20.407528,interval_coordinate
1161,3716,2022-06-26,38.347528,20.441278,interval_coordinate
1162,3717,2022-06-26,38.345056,20.441306,interval_coordinate
1163,3720,2022-06-26,38.338806,20.44325,interval_coordinate
1164,3723,2022-06-26,38.326583,20.447694,interval_coordinate
1165,3726,2022-06-27,38.322222,20.455028,interval_coordinate
1166,3727,2022-06-27,38.3215,20.457417,interval_coordinate
1167,3728,2022-06-27,38.323639,20.466194,interval_coordinate
1168,3731,2022-06-27,38.321722,20.505306,interval_coordinate
1169,3734,2022-06-27,38.335306,20.522389,interval_coordinate
1170,3736,2022-06-27,38.354194,20.544417,interval_coordinate
1171,3737,2022-06-27,38.356139,20.545583,interval_coordinate
1172,3743,2022-06-27,38.378556,20.533,interval_coordinate
1173,3745,2022-06-27,38.381306,20.547778,interval_coordinate
1174,3746,2022-06-27,38.414306,20.546278,interval_coordinate
1175,3750,2022-06-28,38.443361,20.582306,interval_coordinate
1176,3754,2022-06-28,38.421778,20.593806,interval_coordinate
1177,3755,2022-06-28,38.418361,20.595111,interval_coordinate
1178,3756,2022-06-28,38.417139,20.5955,interval_coordinate
1179,3758,2022-06-28,38.401917,20.605222,interval_coordinate
1180,3759,2022-06-28,38.395417,20.609361,interval_coordinate
1181,3760,2022-06-28,38.390194,20.609111,interval_coordinate
1182,3767,2022-06-29,38.309556,20.611556,interval_coordinate
1183,3768,2022-06-29,38.3105,20.615222,interval_coordinate
1184,3772,2022-06-29,38.322444,20.626028,interval_coordinate
1185,3776,2022-06-29,38.354639,20.620917,interval_coordinate
1186,3777,2022-06-29,38.360778,20.619583,interval_coordinate
1187,3782,2022-06-29,38.263611,20.660806,interval_coordinate
1188,3783,2022-06-29,38.263917,20.661667,interval_coordinate
1189,3787,2022-06-29,38.271194,20.665111,interval_coordinate
1190,3788,2022-06-29,38.272528,20.665111,interval_coordinate
1191,3789,2022-06-29,38.2695,20.673917,interval_coordinate
1192,3791,2022-06-30,38.261278,20.679889,interval_coordinate
1193,3793,2022-06-30,38.251889,20.696139,interval_coordinate
1194,3795,2022-06-30,38.225639,20.711444,interval_coordinate
1195,3796,2022-06-30,38.210306,20.726833,interval_coordinate
1196,3797,2022-06-30,38.203444,20.732917,interval_coordinate
1197,3798,2022-06-30,38.20225,20.734111,interval_coordinate
1198,3799,2022-06-30,38.198917,20.736944,interval_coordinate
1199,3800,2022-06-30,38.196889,20.739139,interval_coordinate
1200,3801,2022-06-30,38.195444,20.740444,interval_coordinate
1201,3809,2022-06-30,38.065,20.795778,interval_coordinate
1202,3811,2022-07-01,38.061833,20.791944,interval_coordinate
1203,3814,2022-07-01,38.061778,20.746889,interval_coordinate
1204,3816,2022-07-01,38.063667,20.732944,interval_coordinate
1205,3819,2022-07-01,38.075778,20.695556,interval_coordinate
1206,3821,2022-07-01,38.082083,20.688056,interval_coordinate
1207,3822,2022-07-01,38.08925,20.676083,interval_coordinate
1208,3823,2022-07-01,38.139472,20.493028,interval_coordinate
1209,3825,2022-07-01,38.143139,20.490917,interval_coordinate
1210,3826,2022-07-01,38.144222,20.490028,interval_coordinate
1211,3833,2022-07-02,38.280833,20.439944,interval_coordinate
1212,3835,2022-07-02,38.28075,20.443111,interval_coordinate
1213,3838,2022-07-02,38.279278,20.4455,interval_coordinate
1214,3839,2022-07-02,38.277583,20.450861,interval_coordinate
1215,3840,2022-07-02,38.274361,20.451139,interval_coordinate
1216,3841,2022-07-02,38.27325,20.451083,interval_coordinate
1217,3842,2022-07-02,38.267417,20.451639,interval_coordinate
1218,3848,2022-07-02,38.243278,20.461556,interval_coordinate
1219,3849,2022-07-02,38.241139,20.463167,interval_coordinate
1220,3850,2022-07-02,38.239056,20.464,interval_coordinate
1221,3851,2022-07-02,38.23625,20.46525,interval_coordinate
1222,3856,2022-07-03,38.173806,20.480333,interval_coordinate
1223,3863,2022-07-03,38.145333,20.488722,interval_coordinate
1224,3885,2022-07-04,38.324361,20.756472,interval_coordinate
1225,3886,2022-07-04,38.324167,20.754806,interval_coordinate
1226,3889,2022-07-04,38.331306,20.743222,interval_coordinate
1227,3890,2022-07-04,38.344722,20.737361,interval_coordinate
1228,3893,2022-07-04,38.367722,20.744028,interval_coordinate
1229,3894,2022-07-04,38.367972,20.745167,interval_coordinate
1230,3895,2022-07-04,38.365944,20.752806,interval_coordinate
1231,3896,2022-07-04,38.367833,20.751111,interval_coordinate
1232,3930,2022-07-05,38.501222,20.657778,interval_coordinate
1233,3931,2022-07-06,38.493389,20.667611,interval_coordinate
1234,3933,2022-07-06,38.482,20.671056,interval_coordinate
1235,3937,2022-07-06,38.474694,20.672111,interval_coordinate
1236,3938,2022-07-06,38.471417,20.670278,interval_coordinate
1237,3942,2022-07-06,38.456972,20.677972,interval_coordinate
1238,3945,2022-07-06,38.454417,20.688556,interval_coordinate
1239,3948,2022-07-06,38.374583,20.742222,interval_coordinate
1240,3950,2022-07-06,38.380472,20.739639,interval_coordinate
1241,3952,2022-07-06,38.382222,20.737528,interval_coordinate
1242,3953,2022-07-06,38.38525,20.735556,interval_coordinate
1243,3955,2022-07-06,38.387806,20.727056,interval_coordinate
1244,3957,2022-07-06,38.389389,20.724194,interval_coordinate
1245,3958,2022-07-07,38.389917,20.7215,interval_coordinate
1246,3960,2022-07-07,38.391083,20.716389,interval_coordinate
1247,3961,2022-07-07,38.390361,20.715667,interval_coordinate
1248,3962,2022-07-07,38.389472,20.717806,interval_coordinate
1249,3963,2022-07-07,38.389194,20.718778,interval_coordinate
1250,3977,2022-07-07,38.388222,20.681667,interval_coordinate
1251,3978,2022-07-07,38.397444,20.684889,interval_coordinate
1252,3980,2022-07-07,38.430972,20.703333,interval_coordinate
1253,3981,2022-07-08,38.403694,20.688056,interval_coordinate
1254,3983,2022-07-08,38.4135,20.695028,interval_coordinate
1255,3984,2022-07-08,38.426944,20.700778,interval_coordinate
1256,4181,2022-07-26,38.577444,20.550444,interval_coordinate
1257,4186,2022-07-26,38.609083,20.553667,interval_coordinate
1258,4218,2022-07-11,38.471333,21.042944,interval_coordinate
1259,4223,2022-07-12,38.459,21.061861,interval_coordinate
1260,4225,2022-07-12,38.459,21.046167,interval_coordinate
1261,4261,2022-07-21,38.646583,20.764028,interval_coordinate
1262,4291,2022-07-22,38.624389,20.757694,interval_coordinate
1263,4304,2022-07-22,38.657472,20.734528,interval_coordinate
1264,4313,2022-07-23,38.675917,20.788917,interval_coordinate
1265,4335,2022-07-30,39.140028,20.251417,interval_coordinate
1266,4344,2022-07-30,39.182722,20.177556,interval_coordinate
1267,4348,2022-07-30,39.201861,20.150056,interval_coordinate
1268,4352,2022-07-30,39.236611,20.127222,interval_coordinate
1269,4355,2022-07-31,39.239167,20.131528,interval_coordinate
1270,4359,2022-07-31,39.234528,20.147444,interval_coordinate
1271,4360,2022-07-31,39.233528,20.149778,interval_coordinate
1272,4362,2022-07-31,39.229778,20.155361,interval_coordinate
1273,4363,2022-07-31,39.229111,20.159722,interval_coordinate
1274,4364,2022-07-31,39.229472,20.161444,interval_coordinate
1275,4365,2022-07-31,39.228611,20.162472,interval_coordinate
1276,4367,2022-07-31,39.223111,20.168833,interval_coordinate
1277,4368,2022-07-31,39.219778,20.171139,interval_coordinate
1278,4369,2022-07-31,39.216861,20.169028,interval_coordinate
1279,4370,2022-07-31,39.215889,20.169833,interval_coordinate
1280,4372,2022-07-31,39.213778,20.173833,interval_coordinate
1281,4374,2022-07-31,39.212417,20.176417,interval_coordinate
1282,4375,2022-07-31,39.211528,20.176889,interval_coordinate
1283,4377,2022-07-31,39.201583,20.191111,interval_coordinate
1284,4378,2022-07-31,39.198722,20.188778,interval_coordinate
1285,4388,2022-08-01,39.460361,19.987944,interval_coordinate
1286,4398,2022-08-01,39.456583,20.072139,interval_coordinate
1287,4403,2022-08-02,39.374167,20.118333,interval_coordinate
1288,4411,2022-08-02,39.364472,20.1155,interval_coordinate
1289,4415,2022-08-02,39.360778,20.110583,interval_coordinate
1290,4419,2022-08-03,39.367306,20.0975,interval_coordinate
1291,4422,2022-08-03,39.382306,20.052111,interval_coordinate
1292,4444,2022-08-05,39.467472,19.866194,interval_coordinate
1293,4466,2022-08-06,39.566111,19.834278,interval_coordinate
1294,4467,2022-08-06,39.569083,19.832333,interval_coordinate
1295,4470,2022-08-06,39.573111,19.831417,interval_coordinate
1296,4471,2022-08-06,39.574333,19.830278,interval_coordinate
1297,4472,2022-08-07,39.614528,19.766667,interval_coordinate
1298,4478,2022-08-07,39.638278,19.739028,interval_coordinate
1299,4483,2022-08-07,39.645639,19.735528,interval_coordinate
1300,4484,2022-08-07,39.647611,19.733222,interval_coordinate
1301,4485,2022-08-07,39.651917,19.729528,interval_coordinate
1302,4486,2022-08-07,39.656361,19.723833,interval_coordinate
1303,4487,2022-08-07,39.657806,19.726361,interval_coordinate
1304,4507,2022-08-09,39.734111,19.655417,interval_coordinate
1305,4512,2022-08-11,39.758778,19.94475,interval_coordinate
1306,4513,2022-08-11,39.759361,19.944694,interval_coordinate
1307,4514,2022-08-11,39.761111,19.945833,interval_coordinate
1308,4517,2022-08-11,39.766944,19.953972,interval_coordinate
1309,4518,2022-08-11,39.767167,19.953333,interval_coordinate
1310,4521,2022-08-11,39.768972,19.955361,interval_coordinate
1311,4523,2022-08-12,39.771472,19.953472,interval_coordinate
1312,4524,2022-08-12,39.773111,19.954806,interval_coordinate
1313,4525,2022-08-12,39.775611,19.955722,interval_coordinate
1314,4527,2022-08-12,39.778361,19.954361,interval_coordinate
1315,4528,2022-08-12,39.779083,19.952611,interval_coordinate
1316,4534,2022-08-12,39.787472,19.942944,interval_coordinate
1317,4535,2022-08-12,39.786722,19.940889,interval_coordinate
1318,4537,2022-08-12,39.723639,19.885778,interval_coordinate
1319,4540,2022-08-12,39.721,19.876806,interval_coordinate
1320,4550,2022-08-13,39.660444,19.853528,interval_coordinate
1321,4577,2022-08-15,39.88,19.59275,interval_coordinate
1322,4578,2022-08-15,39.875833,19.576722,interval_coordinate
1323,4579,2022-08-15,39.880528,19.576556,interval_coordinate
1324,4581,2022-08-15,39.882944,19.574944,interval_coordinate
1325,4582,2022-08-15,39.8835,19.5745,interval_coordinate
1326,4583,2022-08-15,39.883806,19.5725,interval_coordinate
1327,4585,2022-08-16,39.895,19.585306,interval_coordinate
1328,4586,2022-08-16,39.897028,19.582778,interval_coordinate
1329,4588,2022-08-16,39.893472,19.572528,interval_coordinate
1330,4589,2022-08-16,39.887278,19.573944,interval_coordinate
1331,4590,2022-08-16,39.886556,19.574222,interval_coordinate
1332,4593,2022-08-16,39.864556,19.4315,interval_coordinate
1333,4595,2022-08-16,39.867,19.423222,interval_coordinate
1334,4596,2022-08-16,39.865944,19.419694,interval_coordinate
1335,4598,2022-08-17,39.863278,19.413333,interval_coordinate
1336,4599,2022-08-18,39.862639,19.430778,interval_coordinate
1337,4600,2022-08-18,39.862028,19.427556,interval_coordinate
1338,4602,2022-08-19,39.861917,19.407917,interval_coordinate
1339,4603,2022-08-20,39.858889,19.424083,interval_coordinate
1340,4604,2022-08-20,39.857111,19.421444,interval_coordinate
1341,4613,2022-08-20,39.840306,19.401361,interval_coordinate
1342,4620,2022-08-22,39.757389,19.524556,interval_coordinate
1343,4623,2022-08-23,39.776083,19.513083,interval_coordinate
1344,4627,2022-08-24,39.855722,19.374806,interval_coordinate
1345,4630,2022-08-24,39.767334,19.694833,interval_coordinate
1346,4666,2022-09-10,39.105056,25.955278,interval_coordinate
1347,4667,2022-09-10,39.110556,25.952694,interval_coordinate
1348,4672,2022-09-10,39.124861,25.945472,interval_coordinate
1349,4677,2022-09-10,39.129917,25.936583,interval_coordinate
1350,4680,2022-09-10,39.141861,25.898778,interval_coordinate
1351,4681,2022-09-10,39.14775,25.891972,interval_coordinate
1352,4684,2022-09-11,39.151028,25.884917,interval_coordinate
1353,4685,2022-09-11,39.151278,25.882417,interval_coordinate
1354,4687,2022-09-12,39.106472,25.970361,interval_coordinate
1355,4689,2022-09-12,39.106889,25.977722,interval_coordinate
1356,4690,2022-09-12,39.106833,25.9815,interval_coordinate
1357,4691,2022-09-12,39.107722,25.983194,interval_coordinate
1358,4692,2022-09-12,39.107833,25.997694,interval_coordinate
1359,4694,2022-09-12,39.105306,26.006972,interval_coordinate
1360,4695,2022-09-12,39.102833,26.016722,interval_coordinate
1361,4702,2022-09-13,39.097806,26.037833,interval_coordinate
1362,4703,2022-09-13,39.092778,26.052,interval_coordinate
1363,4704,2022-09-13,39.091667,26.05525,interval_coordinate
1364,4705,2022-09-13,39.090278,26.059806,interval_coordinate
1365,4708,2022-09-14,39.072361,26.096306,interval_coordinate
1366,4709,2022-09-14,39.072028,26.104361,interval_coordinate
1367,4710,2022-09-16,39.17175,25.858111,interval_coordinate
1368,4711,2022-09-16,39.175111,25.850111,interval_coordinate
1369,4712,2022-09-16,39.182722,25.840639,interval_coordinate
1370,4713,2022-09-16,39.186944,25.838833,interval_coordinate
1371,4722,2022-09-17,39.256306,25.864139,interval_coordinate
1372,4723,2022-09-17,39.257556,25.866,interval_coordinate
1373,4726,2022-09-17,39.268361,25.87625,interval_coordinate
1374,4731,2022-09-17,39.275778,25.888333,interval_coordinate
1375,4732,2022-09-17,39.276722,25.893139,interval_coordinate
1376,4735,2022-09-18,39.28325,25.905194,interval_coordinate
1377,4737,2022-09-18,39.287528,25.904167,interval_coordinate
1378,4738,2022-09-18,39.288278,25.904861,interval_coordinate
1379,4739,2022-09-18,39.291,25.904472,interval_coordinate
1380,4740,2022-09-18,39.288472,25.908528,interval_coordinate
1381,4740,2022-09-27,39.288472,25.908528,interval_coordinate
1382,4741,2022-09-19,39.068306,26.1115,interval_coordinate
1383,4742,2022-09-19,39.065889,26.114722,interval_coordinate
1384,4742,2022-10-13,39.061972,26.119861,interval_coordinate
1385,4746,2022-09-21,39.00925,26.603194,interval_coordinate
1386,4750,2022-09-21,39.009222,26.591139,interval_coordinate
1387,4752,2022-09-22,39.014861,26.579194,interval_coordinate
1388,4759,2022-09-23,39.013278,26.537972,interval_coordinate
