interval_id,canonical_site_id,Date,Latitude,Longitude,demographic_coordinate_source
924,1716,2021-03-30,39.799861,25.18075,interval_coordinate
925,1716,2021-05-11,39.800056,25.182444,interval_coordinate
926,1716,2025-02-07,39.799694,25.179111,interval_coordinate
927,1717,2021-07-14,40.3994165,25.5576115,interval_coordinate
928,1718,2021-03-30,39.799583,25.175917,interval_coordinate
929,1719,2021-03-30,39.800389,25.168861,interval_coordinate
930,1719,2021-05-12,39.8002635,25.170236,interval_coordinate
931,1719,2025-02-07,39.800333,25.1685,interval_coordinate
932,1720,2021-07-14,40.396917,25.562139,interval_coordinate
933,1721,2021-07-14,40.40016633333334,25.616342666666668,interval_coordinate
934,1723,2021-07-14,40.397333,25.568153,interval_coordinate
935,1724,2021-04-04,40.005111,25.14275,interval_coordinate
936,1724,2021-05-17,40.005028,25.142833,interval_coordinate
937,1725,2021-04-04,40.002611,25.1464585,interval_coordinate
938,1725,2021-05-17,40.000694,25.148278,interval_coordinate
939,1726,2021-07-14,40.394458,25.589903,interval_coordinate
940,1728,2021-07-14,40.395694,25.593667,interval_coordinate
941,1729,2021-04-06,39.842917,25.182889,interval_coordinate
942,1732,2021-07-14,40.396306,25.605194,interval_coordinate
943,1734,2021-04-07,39.849639,25.196694,interval_coordinate
944,1735,2021-04-09,39.864556,25.19357,interval_coordinate
945,1738,2021-07-14,40.4072225,25.636333,interval_coordinate
946,1739,2021-04-10,39.878084,25.205306,interval_coordinate
947,1740,2021-04-10,39.866164,25.218717,interval_coordinate
948,1742,2021-04-11,39.87990244444444,25.221579,interval_coordinate
949,1742,2025-04-08,39.877,25.2238195,interval_coordinate
950,1743,2021-07-15,40.437306,25.495528,interval_coordinate
951,1748,2021-07-15,40.412264,25.6606805,interval_coordinate
952,1749,2021-07-15,40.414306,25.672722,interval_coordinate
953,1751,2021-07-15,40.419639,25.6825,interval_coordinate
954,1755,2021-04-18,39.85465942857143,25.238639142857146,interval_coordinate
955,1755,2025-02-10,39.8533125,25.23782625,interval_coordinate
956,1755,2025-03-30,39.85672233333333,25.239175666666668,interval_coordinate
957,1756,2021-07-17,40.470667,25.451861,interval_coordinate
958,1761,2021-07-19,40.486222,25.664861,interval_coordinate
959,1763,2021-07-20,40.767361,24.729,interval_coordinate
960,1764,2021-04-20,39.859278,25.242528,interval_coordinate
961,1765,2021-07-20,40.7605444,24.7336222,interval_coordinate
962,1767,2021-04-21,39.8766945,25.263333,interval_coordinate
963,1768,2021-04-23,39.883333,25.26645,interval_coordinate
964,1778,2021-05-06,39.911917,25.242139,interval_coordinate
965,1779,2021-07-22,40.59604875,24.61468775,interval_coordinate
966,1781,2021-05-08,39.905778,25.227806,interval_coordinate
967,1783,2021-05-08,39.886417,25.209472,interval_coordinate
968,1785,2021-05-09,39.808317,25.154233,interval_coordinate
969,1787,2021-05-10,39.802145,25.15798455555556,interval_coordinate
970,1787,2025-02-08,39.803268499999994,25.157198999999995,interval_coordinate
971,1789,2021-07-22,40.59725,24.6060835,interval_coordinate
972,1793,2021-07-23,40.620444,24.591111,interval_coordinate
973,1794,2021-05-11,39.841139,25.095389,interval_coordinate
974,1795,2021-07-23,40.622222,24.588444,interval_coordinate
975,1796,2021-05-11,39.842222,25.100972,interval_coordinate
976,1797,2021-07-23,40.6237775,24.580208,interval_coordinate
977,1798,2021-05-13,39.983806,25.050639,interval_coordinate
978,1799,2021-07-23,40.622583,24.539028,interval_coordinate
979,1800,2021-05-14,39.985056,25.0605,interval_coordinate
980,1801,2021-07-23,40.622389,24.535194,interval_coordinate
981,1802,2021-05-15,39.989917,25.064,interval_coordinate
982,1805,2021-05-15,39.99112,25.083528,interval_coordinate
983,1806,2021-07-23,40.596722,24.6985,interval_coordinate
984,1807,2021-05-16,39.99025,25.092611,interval_coordinate
985,1808,2021-07-23,40.604333,24.728806,interval_coordinate
986,1809,2021-05-16,39.991056,25.102778,interval_coordinate
987,1810,2021-07-23,40.617028,24.764528,interval_coordinate
988,1811,2021-05-17,39.997222,25.121222,interval_coordinate
989,1813,2021-05-17,39.9996805,25.1255695,interval_coordinate
990,1816,2021-07-25,40.62527966666667,24.528488999999997,interval_coordinate
991,1817,2021-05-17,39.993028,25.166889,interval_coordinate
992,1818,2021-05-18,39.99099066666667,25.171740666666665,interval_coordinate
993,1819,2021-07-25,40.6341055,24.525239,interval_coordinate
994,1820,2021-07-25,40.648611,24.513136,interval_coordinate
995,1821,2021-05-18,39.993889,25.178667,interval_coordinate
996,1822,2021-07-25,40.660047,24.511611,interval_coordinate
997,1823,2021-05-19,39.9962915,25.1915555,interval_coordinate
998,1826,2021-05-19,39.998999999999995,25.204787333333332,interval_coordinate
999,1827,2021-07-27,40.134583,24.291806,interval_coordinate
1000,1827,2021-08-14,40.136133,24.291808,interval_coordinate
1001,1827,2024-11-09,40.134065,24.291713,interval_coordinate
1002,1828,2021-05-19,39.997806,25.215139,interval_coordinate
1003,1829,2021-07-27,40.128611,24.290847,interval_coordinate
1004,1829,2024-11-09,40.129111,24.289889,interval_coordinate
1005,1830,2021-05-20,39.998972,25.219083,interval_coordinate
1006,1832,2021-07-27,40.120839,24.31955,interval_coordinate
1007,1834,2021-07-27,40.126075,24.335992,interval_coordinate
1008,1835,2021-05-22,40.001167,25.222472,interval_coordinate
1009,1837,2021-05-22,39.9994585,25.2351805,interval_coordinate
1010,1838,2021-07-27,40.131417,24.359028,interval_coordinate
1011,1839,2021-07-27,40.133722,24.363667,interval_coordinate
1012,1842,2021-05-24,39.98975,25.247028,interval_coordinate
1013,1842,2021-05-30,39.988479,25.25375,interval_coordinate
1014,1843,2021-07-28,40.1885,24.375908,interval_coordinate
1015,1844,2021-05-25,39.9375,25.052306,interval_coordinate
1016,1845,2021-07-28,40.199669,24.358292,interval_coordinate
1017,1846,2021-05-25,39.931583,25.056556,interval_coordinate
1018,1847,2021-07-28,40.205253,24.342711,interval_coordinate
1019,1848,2021-05-25,39.93279875,25.04858325,interval_coordinate
1020,1849,2021-07-28,40.213811,24.337486,interval_coordinate
1021,1851,2021-07-30,40.206861,24.340056,interval_coordinate
1022,1853,2021-05-25,39.940917,25.050889,interval_coordinate
1023,1854,2021-05-25,39.9445135,25.0516115,interval_coordinate
1024,1856,2021-05-25,39.95102766666667,25.048333333333332,interval_coordinate
1025,1859,2021-05-26,39.956528,25.045889,interval_coordinate
1026,1861,2021-05-26,39.980583,25.047278,interval_coordinate
1027,1862,2021-07-31,40.23785671428572,24.30125471428571,interval_coordinate
1028,1862,2024-12-07,40.233472,24.307556,interval_coordinate
1029,1862,2025-03-11,40.237194,24.303278,interval_coordinate
1030,1863,2021-05-26,39.966639,25.048806,interval_coordinate
1031,1864,2021-08-01,40.450392,24.005947,interval_coordinate
1032,1865,2021-05-26,39.973222,25.049222,interval_coordinate
1033,1866,2021-08-01,40.434283,24.001983,interval_coordinate
1034,1867,2021-05-26,39.85760777777777,25.048805555555557,interval_coordinate
1035,1868,2021-08-01,40.4290875,23.9972975,interval_coordinate
1036,1869,2021-08-02,40.353637,24.14765566666667,interval_coordinate
1037,1869,2021-11-08,40.354222,24.150139,interval_coordinate
1038,1870,2021-05-27,39.8425555,25.0562915,interval_coordinate
1039,1872,2021-05-27,39.8355785,25.0503935,interval_coordinate
1040,1872,2025-02-05,39.8356945,25.052694,interval_coordinate
1041,1872,2025-03-27,39.83529633333333,25.047324,interval_coordinate
1042,1873,2021-08-02,40.4389235,23.995545999999997,interval_coordinate
1043,1874,2021-05-27,39.834278,25.056611,interval_coordinate
1044,1875,2021-08-03,40.437889,24.000556,interval_coordinate
1045,1876,2021-08-03,40.432242,23.996622,interval_coordinate
1046,1877,2021-08-03,40.4261,23.999389,interval_coordinate
1047,1878,2021-08-04,40.416495,23.998954500000004,interval_coordinate
1048,1880,2021-05-28,39.965996857142855,25.33083471428571,interval_coordinate
1049,1881,2021-05-28,39.973361,25.346611,interval_coordinate
1050,1882,2021-08-07,40.408503,24.003339,interval_coordinate
1051,1883,2021-05-28,39.975333,25.33975,interval_coordinate
1052,1883,2021-06-22,39.9765,25.336972,interval_coordinate
1053,1884,2021-08-07,40.401707,24.005425,interval_coordinate
1054,1885,2021-05-29,39.99339833333334,25.242315,interval_coordinate
1055,1886,2021-07-06,39.86143075,25.350569375,interval_coordinate
1056,1886,2025-05-11,39.86422614285714,25.346924571428577,interval_coordinate
1057,1887,2021-08-07,40.3966915,24.0089045,interval_coordinate
1058,1887,2021-09-10,40.390111,24.010917,interval_coordinate
1059,1887,2021-09-22,40.390111,24.010917,interval_coordinate
1060,1888,2021-05-30,39.9858285,25.2623335,interval_coordinate
1061,1889,2021-08-08,40.242746999999994,24.293464,interval_coordinate
1062,1890,2021-08-09,40.2536098,24.2822028,interval_coordinate
1063,1890,2021-08-26,40.259083,24.278306,interval_coordinate
1064,1891,2021-06-01,39.987167,25.269889,interval_coordinate
1065,1892,2021-08-15,40.2282485,24.211140666666665,interval_coordinate
1066,1893,2021-06-02,39.944417,25.276667,interval_coordinate
1067,1894,2021-06-03,40.01375,25.381556,interval_coordinate
1068,1894,2021-06-17,40.01375,25.381639,interval_coordinate
1069,1895,2021-08-13,40.281236,24.265858,interval_coordinate
1070,1896,2021-06-04,39.985944,25.266806,interval_coordinate
1071,1897,2021-08-13,40.317111,24.205383,interval_coordinate
1072,1897,2021-11-03,40.317111,24.205383,interval_coordinate
1073,1898,2021-06-04,39.981194,25.265639,interval_coordinate
1074,1899,2021-08-14,40.138983,24.291089999999997,interval_coordinate
1075,1900,2021-06-05,39.97425,25.261806,interval_coordinate
1076,1902,2021-06-05,39.959036999999995,25.272259333333334,interval_coordinate
1077,1902,2021-06-13,39.957268666666664,25.27612933333333,interval_coordinate
1078,1903,2021-08-14,40.147178,24.288315666666666,interval_coordinate
1079,1903,2024-11-09,40.146065,24.289167000000003,interval_coordinate
1080,1904,2021-06-06,39.965806,25.263722,interval_coordinate
1081,1904,2021-06-13,39.962972,25.264556,interval_coordinate
1082,1905,2021-08-14,40.161614,24.280364,interval_coordinate
1083,1906,2021-06-08,40.01,25.389111,interval_coordinate
1084,1906,2021-06-18,40.006556,25.391639,interval_coordinate
1085,1907,2021-08-14,40.168222,24.273694,interval_coordinate
1086,1908,2021-06-10,39.800639,25.2970485,interval_coordinate
1087,1908,2021-06-27,39.79625,25.300056,interval_coordinate
1088,1909,2021-08-14,40.155021999999995,24.28439733333333,interval_coordinate
1089,1910,2021-06-11,39.83600675,25.084791500000005,interval_coordinate
1090,1910,2025-02-05,39.8382085,25.084542,interval_coordinate
1091,1911,2021-08-14,40.185044,24.248867,interval_coordinate
1092,1912,2021-08-14,40.186619,24.245031,interval_coordinate
1093,1913,2021-06-12,39.940194,25.288417,interval_coordinate
1094,1914,2021-08-14,40.189069,24.230919,interval_coordinate
1095,1915,2021-06-12,39.950583,25.282278,interval_coordinate
1096,1915,2021-06-20,39.954833,25.283778,interval_coordinate
1097,1916,2021-08-14,40.193503,24.225175,interval_coordinate
1098,1917,2021-08-14,40.202297333333334,24.21841,interval_coordinate
1099,1918,2021-06-14,39.791167,25.3137775,interval_coordinate
1100,1918,2021-06-27,39.788903000000005,25.3219235,interval_coordinate
1101,1918,2025-04-05,39.791861,25.310833,interval_coordinate
1102,1919,2021-08-14,40.21289266666667,24.22148233333333,interval_coordinate
1103,1920,2021-08-15,40.219725,24.220825,interval_coordinate
1104,1921,2021-06-18,40.005361,25.401361,interval_coordinate
1105,1922,2021-06-18,40.008778,25.406528,interval_coordinate
1106,1925,2021-06-19,40.019472,25.415889,interval_coordinate
1107,1925,2025-05-13,40.018694,25.414722,interval_coordinate
1108,1926,2021-06-19,40.025,25.422556,interval_coordinate
1109,1929,2021-06-20,39.94175,25.2957085,interval_coordinate
1110,1930,2021-08-16,40.2428,24.191842,interval_coordinate
1111,1931,2021-08-16,40.247533,24.187725,interval_coordinate
1112,1932,2021-06-20,39.9465,25.3030695,interval_coordinate
1113,1933,2021-08-16,40.250386,24.184947,interval_coordinate
1114,1934,2021-06-20,39.952778,25.306583,interval_coordinate
1115,1935,2021-08-17,40.2585888,24.178349000000004,interval_coordinate
1116,1936,2021-06-20,39.962597,25.315389,interval_coordinate
1117,1937,2021-06-20,39.958417,25.312667,interval_coordinate
1118,1938,2021-08-18,40.271833,24.168889,interval_coordinate
1119,1939,2021-06-20,39.956240666666666,25.307222333333332,interval_coordinate
1120,1940,2021-08-18,40.28250566666667,24.158605666666663,interval_coordinate
1121,1941,2021-06-22,39.984888,25.352375,interval_coordinate
1122,1942,2021-08-19,40.284172,24.152156,interval_coordinate
1123,1943,2021-06-22,40.031306,25.445583,interval_coordinate
1124,1944,2021-08-19,40.285406,24.148011,interval_coordinate
1125,1945,2021-06-22,40.025306,25.444167,interval_coordinate
1126,1946,2021-08-21,40.285556,24.135556,interval_coordinate
1127,1947,2021-06-22,40.021861,25.439444,interval_coordinate
1128,1949,2021-08-23,40.2890485,24.1188125,interval_coordinate
1129,1952,2021-06-24,39.902222,25.0665,interval_coordinate
1130,1953,2021-08-23,40.288389,24.099389,interval_coordinate
1131,1954,2021-06-24,39.90575,25.066611,interval_coordinate
1132,1955,2021-08-24,40.287917,24.085833,interval_coordinate
1133,1956,2021-06-24,39.911157333333335,25.069648,interval_coordinate
1134,1957,2021-08-25,40.290056,24.077694,interval_coordinate
1135,1958,2021-08-25,40.292472,24.070944,interval_coordinate
1136,1958,2021-09-05,40.292472,24.070944,interval_coordinate
1137,1959,2021-08-26,40.261417,24.277972,interval_coordinate
1138,1960,2021-06-25,39.982806,25.344056,interval_coordinate
1139,1963,2021-06-25,39.998861,25.3675415,interval_coordinate
1140,1964,2021-08-27,40.303430500000005,24.250139,interval_coordinate
1141,1965,2021-06-25,40.008972,25.371444,interval_coordinate
1142,1966,2021-06-25,40.020139,25.373917,interval_coordinate
1143,1967,2021-08-29,40.316639,24.233806,interval_coordinate
1144,1968,2021-06-25,40.019306,25.378333,interval_coordinate
1145,1969,2021-08-29,40.318083,24.229389,interval_coordinate
1146,1969,2021-09-15,40.318472,24.227111,interval_coordinate
1147,1969,2021-11-04,40.318861,24.224833,interval_coordinate
1148,1970,2021-08-30,40.337611,24.190194,interval_coordinate
1149,1971,2021-09-05,40.2937875,24.0537405,interval_coordinate
1150,1972,2021-06-28,39.787875,25.3534165,interval_coordinate
1151,1974,2021-06-29,39.807306,25.367861,interval_coordinate
1152,1976,2021-09-06,40.298194,24.028833,interval_coordinate
1153,1977,2021-06-30,39.810167,25.372306,interval_coordinate
1154,1979,2021-06-30,39.8179515,25.366403,interval_coordinate
1155,1981,2021-09-06,40.31422233333333,24.003092666666664,interval_coordinate
1156,1982,2021-07-02,39.813,25.292361,interval_coordinate
1157,1984,2021-07-03,39.785514,25.3332915,interval_coordinate
1158,1986,2021-07-03,39.829398,25.352138666666665,interval_coordinate
1159,1989,2021-07-03,39.824787,25.35994433333333,interval_coordinate
1160,1995,2021-07-06,39.854667,25.352583,interval_coordinate
1161,1995,2025-05-13,39.854028,25.350083,interval_coordinate
1162,2002,2021-07-07,39.884509333333334,25.355935,interval_coordinate
1163,2005,2021-07-08,39.7828615,25.343653,interval_coordinate
1164,2006,2021-07-13,39.782056,25.350639,interval_coordinate
1165,2007,2021-09-10,40.407013500000005,24.0289585,interval_coordinate
1166,2007,2024-12-08,40.407167,24.02875,interval_coordinate
1167,2008,2021-07-13,39.783722,25.355333,interval_coordinate
1168,2009,2021-09-19,40.399917,24.032833,interval_coordinate
1169,2009,2024-12-10,40.400583,24.032361,interval_coordinate
1170,2010,2021-09-21,40.364139,24.093639,interval_coordinate
1171,2012,2021-09-22,40.38099066666667,23.959352,interval_coordinate
1172,2013,2021-09-27,40.393694,24.042278,interval_coordinate
1173,2013,2021-11-09,40.393694,24.042278,interval_coordinate
1174,2013,2024-12-13,40.3942635,24.042111,interval_coordinate
1175,2014,2021-09-28,40.364056,24.085333,interval_coordinate
1176,2015,2021-09-28,40.364722,24.074528,interval_coordinate
1177,2015,2021-11-12,40.3660112,24.07215,interval_coordinate
1178,2015,2024-11-22,40.36474066666667,24.076685333333337,interval_coordinate
1179,2015,2024-11-29,40.36551866666667,24.074453666666667,interval_coordinate
1180,2018,2021-11-03,40.318639,24.217139,interval_coordinate
1181,2019,2021-11-04,40.357166666666664,24.154231666666664,interval_coordinate
1182,2023,2021-11-06,40.352806,24.139194,interval_coordinate
1183,2024,2021-11-06,40.359556,24.117333,interval_coordinate
1184,2025,2021-11-08,40.380389,24.054,interval_coordinate
1185,2025,2024-12-15,40.379778,24.054278,interval_coordinate
1186,2028,2021-11-12,40.35975,24.103667,interval_coordinate
1187,2029,2024-12-15,40.375972,24.06025,interval_coordinate
1188,2029,2025-02-03,40.375972,24.06025,interval_coordinate
1189,2030,2021-11-19,40.371056,24.063778,interval_coordinate
1190,2031,2021-11-20,40.385944,24.047944,interval_coordinate
1191,2031,2024-12-14,40.386139,24.047889,interval_coordinate
1192,2032,2021-10-14,39.124917,23.479222,interval_coordinate
1193,2033,2021-10-15,39.138242,23.459389,interval_coordinate
1194,2034,2021-10-15,39.142583,23.461694,interval_coordinate
1195,2037,2021-10-15,39.153069,23.50085,interval_coordinate
1196,2038,2021-10-15,39.150944,23.515861,interval_coordinate
1197,2039,2021-10-15,39.147417,23.5193055,interval_coordinate
1198,2044,2021-10-18,39.158306,23.389472,interval_coordinate
1199,2045,2021-10-19,39.166083,23.399194,interval_coordinate
1200,2047,2021-10-24,39.1759305,23.4313885,interval_coordinate
1201,2048,2021-10-25,39.151056,23.498583,interval_coordinate
1202,2049,2021-10-27,39.17775,23.434639,interval_coordinate
1203,2050,2021-11-02,39.207528,23.462694,interval_coordinate
1204,2062,2021-11-25,37.7096665,26.695917,interval_coordinate
1205,2126,2021-12-08,37.536722,26.499889,interval_coordinate
1206,2201,2021-12-27,37.37575,26.567199166666665,interval_coordinate
1207,2203,2021-12-28,37.363903,26.591028,interval_coordinate
1208,2350,2022-01-24,37.198111,26.770056,interval_coordinate
1209,2397,2022-02-07,37.040722,26.971611,interval_coordinate
1210,2570,2022-03-31,36.522333,27.868778,interval_coordinate
1211,2604,2022-03-30,36.597611,27.871056,interval_coordinate
1212,2615,2022-04-09,36.215111,27.583889,interval_coordinate
1213,2624,2022-04-10,36.268833,27.7095,interval_coordinate
1214,2816,2022-06-21,37.744639,20.950278,interval_coordinate
1215,2818,2022-06-21,37.752111,20.945,interval_coordinate
1216,2819,2022-06-21,37.7601525,20.940180249999997,interval_coordinate
1217,2820,2022-06-21,37.807194499999994,20.8979305,interval_coordinate
1218,2823,2022-06-22,37.895556,20.646389,interval_coordinate
1219,2824,2022-06-22,37.880611,20.633917,interval_coordinate
1220,2825,2022-06-22,37.87075,20.628861,interval_coordinate
1221,2828,2022-06-22,37.846167,20.625222,interval_coordinate
1222,2829,2022-06-22,37.842806,20.627583,interval_coordinate
1223,2830,2022-06-22,37.838611,20.628583,interval_coordinate
1224,2831,2022-06-22,37.79175,20.673417,interval_coordinate
1225,2832,2022-06-22,37.788333,20.678583,interval_coordinate
1226,2833,2022-06-22,37.861472,20.739879666666667,interval_coordinate
1227,2834,2022-06-22,37.855,20.747889,interval_coordinate
1228,2835,2022-06-22,37.84575,20.786333,interval_coordinate
1229,2838,2022-06-22,37.832778,20.83525,interval_coordinate
1230,2839,2022-06-22,37.828278,20.844111,interval_coordinate
1231,2843,2022-06-23,37.773444,20.677583,interval_coordinate
1232,2844,2022-06-23,37.769972,20.674639,interval_coordinate
1233,2845,2022-06-23,37.764361,20.684278,interval_coordinate
1234,2846,2022-06-23,37.720417,20.733389,interval_coordinate
1235,2847,2022-06-23,37.714792,20.7460555,interval_coordinate
1236,2848,2022-06-23,37.685222,20.774,interval_coordinate
1237,2850,2022-06-23,37.679778,20.781694,interval_coordinate
1238,2852,2022-06-23,37.6703998,20.7991276,interval_coordinate
1239,2854,2022-06-24,38.10375,20.5315695,interval_coordinate
1240,2855,2022-06-24,38.098778,20.543556,interval_coordinate
1241,2856,2022-06-24,38.092986,20.5524025,interval_coordinate
1242,2857,2022-06-24,38.091263999999995,20.5602085,interval_coordinate
1243,2860,2022-06-24,38.10525,20.580778,interval_coordinate
1244,2861,2022-06-24,38.105444,20.585472,interval_coordinate
1245,2862,2022-06-24,38.111056,20.594722,interval_coordinate
1246,2863,2022-06-24,38.116028,20.602583,interval_coordinate
1247,2866,2022-06-24,38.102944,20.647167,interval_coordinate
1248,2867,2022-06-24,38.098222,20.654639,interval_coordinate
1249,2868,2022-06-24,38.096472,20.65925,interval_coordinate
1250,2869,2022-06-24,38.094722,20.663,interval_coordinate
1251,2870,2022-06-24,38.09425,20.666917,interval_coordinate
1252,2872,2022-06-25,38.156,20.398778,interval_coordinate
1253,2875,2022-06-25,38.194972,20.343694,interval_coordinate
1254,2876,2022-06-25,38.204639,20.349861,interval_coordinate
1255,2877,2022-06-25,38.216444,20.3545,interval_coordinate
1256,2878,2022-06-25,38.2217775,20.3567635,interval_coordinate
1257,2879,2022-06-25,38.22777766666667,20.358222333333337,interval_coordinate
1258,2880,2022-06-25,38.23575,20.3574305,interval_coordinate
1259,2881,2022-06-25,38.256444,20.357028,interval_coordinate
1260,2882,2022-06-25,38.261333,20.3665,interval_coordinate
1261,2884,2022-06-25,38.2667365,20.377056,interval_coordinate
1262,2885,2022-06-25,38.270778,20.379139,interval_coordinate
1263,2891,2022-06-26,38.34177075,20.399764,interval_coordinate
1264,2893,2022-06-26,38.344472,20.407528,interval_coordinate
1265,2895,2022-06-26,38.349361333333334,20.440685333333334,interval_coordinate
1266,2896,2022-06-26,38.345056,20.441306,interval_coordinate
1267,2898,2022-06-26,38.338806,20.44325,interval_coordinate
1268,2900,2022-06-26,38.3274305,20.4469165,interval_coordinate
1269,2902,2022-06-27,38.322240666666666,20.455361333333332,interval_coordinate
1270,2903,2022-06-27,38.323639,20.466194,interval_coordinate
1271,2904,2022-06-27,38.312278,20.47375,interval_coordinate
1272,2906,2022-06-27,38.321722,20.505306,interval_coordinate
1273,2908,2022-06-27,38.334431,20.521611,interval_coordinate
1274,2910,2022-06-27,38.356326249999995,20.54571525,interval_coordinate
1275,2911,2022-06-27,38.36317566666666,20.547175666666664,interval_coordinate
1276,2912,2022-06-27,38.378556,20.533,interval_coordinate
1277,2913,2022-06-27,38.379639,20.543139,interval_coordinate
1278,2914,2022-06-27,38.381306,20.547778,interval_coordinate
1279,2915,2022-06-27,38.414306,20.546278,interval_coordinate
1280,2916,2022-06-28,38.442722,20.542278,interval_coordinate
1281,2919,2022-06-28,38.443361,20.582306,interval_coordinate
1282,2921,2022-06-28,38.427708,20.586653,interval_coordinate
1283,2922,2022-06-28,38.421778,20.593806,interval_coordinate
1284,2923,2022-06-28,38.41775,20.5953055,interval_coordinate
1285,2925,2022-06-28,38.401917,20.605222,interval_coordinate
1286,2926,2022-06-28,38.395417,20.609361,interval_coordinate
1287,2927,2022-06-28,38.390194,20.609111,interval_coordinate
1288,2929,2022-06-28,38.379944,20.613861,interval_coordinate
1289,2931,2022-06-29,38.309125,20.610986500000003,interval_coordinate
1290,2932,2022-06-29,38.310846999999995,20.6158195,interval_coordinate
1291,2933,2022-06-29,38.314194,20.620944,interval_coordinate
1292,2934,2022-06-29,38.3216385,20.626486,interval_coordinate
1293,2935,2022-06-29,38.333306,20.625167,interval_coordinate
1294,2936,2022-06-29,38.338861,20.623806,interval_coordinate
1295,2937,2022-06-29,38.3543195,20.621014,interval_coordinate
1296,2938,2022-06-29,38.360778,20.619583,interval_coordinate
1297,2942,2022-06-29,38.261111,20.658056,interval_coordinate
1298,2943,2022-06-29,38.2648405,20.6624585,interval_coordinate
1299,2944,2022-06-29,38.27104633333334,20.664963,interval_coordinate
1300,2945,2022-06-29,38.2695,20.673917,interval_coordinate
1301,2946,2022-06-30,38.261042,20.678875,interval_coordinate
1302,2948,2022-06-30,38.251889,20.696139,interval_coordinate
1303,2949,2022-06-30,38.2263195,20.710847,interval_coordinate
1304,2950,2022-06-30,38.210306,20.726833,interval_coordinate
1305,2951,2022-06-30,38.202847,20.733514,interval_coordinate
1306,2952,2022-06-30,38.198917,20.736944,interval_coordinate
1307,2953,2022-06-30,38.1961665,20.739791500000003,interval_coordinate
1308,2956,2022-06-30,38.14475,20.786306,interval_coordinate
1309,2959,2022-06-30,38.06252775,20.79294425,interval_coordinate
1310,2961,2022-07-01,38.061778,20.746889,interval_coordinate
1311,2962,2022-07-01,38.061889,20.742167,interval_coordinate
1312,2963,2022-07-01,38.063667,20.732944,interval_coordinate
1313,2965,2022-07-01,38.066389,20.716833,interval_coordinate
1314,2966,2022-07-01,38.0761945,20.6949445,interval_coordinate
1315,2967,2022-07-01,38.082083,20.688056,interval_coordinate
1316,2968,2022-07-01,38.08925,20.676083,interval_coordinate
1317,2969,2022-07-01,38.141995333333334,20.491389,interval_coordinate
1318,2970,2022-07-02,38.16357433333334,20.43975933333333,interval_coordinate
1319,2972,2022-07-02,38.28054371428572,20.442508,interval_coordinate
1320,2973,2022-07-02,38.27506466666666,20.451027666666665,interval_coordinate
1321,2974,2022-07-02,38.267417,20.451639,interval_coordinate
1322,2975,2022-07-02,38.263222,20.452361,interval_coordinate
1323,2976,2022-07-02,38.261028,20.455278,interval_coordinate
1324,2977,2022-07-02,38.254,20.458583,interval_coordinate
1325,2978,2022-07-02,38.249833,20.459778,interval_coordinate
1326,2979,2022-07-02,38.243278,20.461556,interval_coordinate
1327,2980,2022-07-02,38.2400975,20.4635835,interval_coordinate
1328,2981,2022-07-02,38.23625,20.46525,interval_coordinate
1329,2982,2022-07-02,38.215056,20.478528,interval_coordinate
1330,2983,2022-07-02,38.205833,20.480056,interval_coordinate
1331,2984,2022-07-02,38.195222,20.4915,interval_coordinate
1332,2985,2022-07-03,38.174056,20.4800555,interval_coordinate
1333,2986,2022-07-03,38.1690275,20.4799445,interval_coordinate
1334,2987,2022-07-03,38.159125,20.4756805,interval_coordinate
1335,2988,2022-07-03,38.156139,20.476333,interval_coordinate
1336,2989,2022-07-03,38.148,20.486389,interval_coordinate
1337,2991,2022-07-03,38.158417,20.40775,interval_coordinate
1338,2994,2022-07-04,38.307889,20.723833,interval_coordinate
1339,2996,2022-07-04,38.308806,20.707167,interval_coordinate
1340,2997,2022-07-04,38.342546166666665,20.687037,interval_coordinate
1341,2999,2022-07-04,38.373722,20.667944,interval_coordinate
1342,3000,2022-07-04,38.376806,20.666417,interval_coordinate
1343,3001,2022-07-04,38.388577600000005,20.6616222,interval_coordinate
1344,3002,2022-07-04,38.318056,20.754472,interval_coordinate
1345,3003,2022-07-04,38.324264,20.755639,interval_coordinate
1346,3005,2022-07-04,38.330431,20.743264,interval_coordinate
1347,3006,2022-07-04,38.344722,20.737361,interval_coordinate
1348,3008,2022-07-04,38.367847,20.7445975,interval_coordinate
1349,3009,2022-07-04,38.365944,20.752806,interval_coordinate
1350,3010,2022-07-04,38.367833,20.751111,interval_coordinate
1351,3011,2022-07-05,38.39714575,20.652979,interval_coordinate
1352,3012,2022-07-05,38.4040724,20.6497278,interval_coordinate
1353,3013,2022-07-05,38.409111,20.648028,interval_coordinate
1354,3014,2022-07-05,38.414028,20.646389,interval_coordinate
1355,3015,2022-07-05,38.436389,20.641639,interval_coordinate
1356,3016,2022-07-05,38.447917,20.628944,interval_coordinate
1357,3017,2022-07-05,38.457972,20.619389,interval_coordinate
1358,3018,2022-07-05,38.473639,20.633111,interval_coordinate
1359,3019,2022-07-05,38.4718055,20.635764,interval_coordinate
1360,3020,2022-07-05,38.468875,20.639514,interval_coordinate
1361,3021,2022-07-05,38.467389,20.646083,interval_coordinate
1362,3024,2022-07-05,38.483167,20.653639,interval_coordinate
1363,3025,2022-07-05,38.48706466666666,20.652954,interval_coordinate
