site_id,visit_count,interval_count,first_visit_date,last_visit_date,max_coordinate_distance_m,region_count,beach_name_count,regions_seen,beach_names_seen,source_files_seen,coordinate_quality,match_quality,review_reason
7753,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7754,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7755,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7756,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7757,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7758,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7759,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7760,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7761,1,0,2024-05-07,2024-05-07,0.0,1,0,ΚΙΜΩΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7762,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7763,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7764,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7765,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7766,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7767,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7768,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7769,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7770,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7771,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7772,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7773,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7774,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7775,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7776,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7777,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7778,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7779,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7780,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7781,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7782,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7783,1,0,2024-05-08,2024-05-08,0.0,1,0,ΜΗΛΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7784,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7785,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7786,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7787,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7788,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7789,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7790,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7791,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7792,1,0,2024-05-09,2024-05-09,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7793,1,0,2024-05-13,2024-05-13,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7794,1,0,2024-05-13,2024-05-13,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7795,1,0,2024-05-13,2024-05-13,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7796,1,0,2024-05-13,2024-05-13,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7797,1,0,2024-05-13,2024-05-13,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7798,1,0,2024-05-13,2024-05-13,0.0,1,0,ΣΙΦΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7799,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7800,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7801,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7802,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7803,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7804,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7805,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7806,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7807,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7808,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7809,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7810,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7811,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7812,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7813,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7814,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7815,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7816,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7817,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7818,1,0,2024-05-13,2024-05-13,0.0,1,0,ΦΟΛΕΓΑΝΔΡΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7819,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7820,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7821,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7822,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7823,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7824,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7825,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7826,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7827,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7828,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7829,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7830,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7831,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7832,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7833,1,0,2024-05-14,2024-05-14,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7834,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7835,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7836,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7837,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7838,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7839,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7840,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7841,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7842,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7843,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7844,1,0,2024-05-15,2024-05-15,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7845,1,0,2024-05-16,2024-05-16,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7846,1,0,2024-05-16,2024-05-16,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7847,1,0,2024-05-16,2024-05-16,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7848,1,0,2024-05-16,2024-05-16,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7849,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7850,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7851,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7852,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7853,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7854,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7855,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7856,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7857,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7858,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7859,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7860,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7861,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7862,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7863,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7864,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7865,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7866,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7867,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7868,1,0,2024-05-17,2024-05-17,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7869,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7870,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7871,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7872,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7873,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7874,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7875,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7876,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7877,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7878,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7879,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7880,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7881,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7882,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7883,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7884,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7885,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7886,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7887,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7888,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7889,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7890,1,0,2024-05-18,2024-05-18,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7891,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7892,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7893,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7894,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7895,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7896,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7897,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7898,1,0,2024-05-19,2024-05-19,0.0,1,0,ΣΑΝΤΟΡΙΝΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7899,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7900,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7901,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7902,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7903,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7904,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7905,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7906,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7907,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7908,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7909,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7910,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7911,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7912,1,0,2024-05-20,2024-05-20,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7913,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7914,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7915,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7916,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7917,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7918,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7919,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7920,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7921,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7922,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7923,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7924,1,0,2024-05-21,2024-05-21,0.0,1,0,ΑΝΑΦΗ,,Typhoon2,strong,single_visit_only,single_visit_only
7925,1,0,2024-05-22,2024-05-22,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7926,1,0,2024-05-22,2024-05-22,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7927,1,0,2024-05-22,2024-05-22,0.0,1,0,ΣΙΚΙΝΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7929,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7931,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7932,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7934,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7936,1,0,2024-05-23,2024-05-23,0.0,1,1,ΙΟΣ,ΠΑΡΑΛΊΑ ΑΥΛΆΚΙ,Typhoon2,strong,single_visit_only,single_visit_only
7937,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7940,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7941,1,0,2024-05-23,2024-05-23,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7944,1,0,2024-05-24,2024-05-24,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7945,1,0,2024-05-24,2024-05-24,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7946,1,0,2024-05-24,2024-05-24,0.0,1,0,ΙΟΣ,,Typhoon2,strong,single_visit_only,single_visit_only
7953,1,0,2024-05-24,2024-05-24,0.0,1,0,ΗΡΑΚΛΕΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
7954,1,0,2024-05-24,2024-05-24,0.0,1,0,ΗΡΑΚΛΕΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
7955,1,0,2024-05-24,2024-05-24,0.0,1,0,ΗΡΑΚΛΕΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
7956,1,0,2024-05-24,2024-05-24,0.0,1,0,ΗΡΑΚΛΕΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
7959,1,0,2024-05-24,2024-05-24,0.0,1,0,ΗΡΑΚΛΕΙΑ,,Typhoon2,strong,single_visit_only,single_visit_only
7960,1,0,2024-05-25,2024-05-25,0.0,1,0,ΣΧΟΙΝΟΥΣΑ,,Typhoon2,strong,single_visit_only,single_visit_only
7961,1,0,2024-05-25,2024-05-25,0.0,1,0,ΣΧΟΙΝΟΥΣΑ,,Typhoon2,strong,single_visit_only,single_visit_only
